Model,result,ic3_k,ic3_total_time,ic3_frame_sizes,ic3_solver,ic3_extra_ucl,ic3_add_ucl,ic3_check_ucl,ic3_add_sml,ic3_extra_sml,ic3_extra_time_c,ic3_extra_time_c_n1,ic3_extra_time_F,ic3_assert_time,ic3_check_sat_time,ic3_get_unsat_core_time,get_value_time,i_ucl,i_reuse_ucl,f_ucl,f_reuse_ucl,f_sml,f_reuse_sml,sml_ind_length,ul_ind_length,ul_init_length,sml_ind_mem,ul_ind_mem,ul_init_mem,sml_init_length,sml_init_mem,i_sml,i_reuse_sml,ic3_extra_time_n0,max_size
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_2,valid,4,0.177,11 9 5,98,0,0,0,0,0,0,0.001,0.001,0.06,0.021,0.004,0.026,155,139,150,29,110,71,16,18,8,17.231,2.418,1.141,1,5.017,13,7,0,34904
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_2_e2_1375_e1_418,valid,4,0.173,11 9 5,98,0,0,0,0,0,0.001,0.001,0.001,0.059,0.022,0.003,0.024,155,139,150,29,110,71,16,18,8,17.233,2.422,1.141,1,5.023,13,7,0,36932
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_2_e7_1826_e8_126,valid,4,0.174,11 9 5,98,0,0,0,0,0,0,0.001,0.001,0.059,0.021,0.002,0.025,155,139,150,29,110,71,16,18,8,17.233,2.422,1.141,1,5.023,13,7,0,34868
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_rt,valid,4,0.192,10 8 5,99,0,0,0,0,0,0,0.001,0.001,0.062,0.021,0.002,0.026,161,141,156,42,100,67,12,24,12,15.605,2.618,1.322,1,5.363,16,7,0,37048
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_rt_e3_1770_e2_637,valid,4,0.186,10 8 5,104,0,0,0,0,0,0,0.001,0.001,0.061,0.022,0.004,0.024,158,140,153,34,106,65,12,23,10,15.108,2.479,1.203,2,6.008,14,6,0,37036
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory2/ILLINOIS_a1,valid,4,0.147,9 7 4,80,0,0,0,0,0,0,0,0.001,0.042,0.019,0.002,0.017,108,94,103,11,81,54,12,14,7,9.841,2.109,0.976,1,4.249,11,6,0,43016
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory2/MESI_3_e1_2517_e8_2163,valid,5,0.244,6 4 2 1,156,0,0,0,0,0,0,0.001,0,0.083,0.062,0.004,0.028,134,112,129,25,91,24,21,25,16,13.46,2.835,2.043,1,4.83,16,4,0,34320
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory2/MESI_3_e2_819_e6_1459,valid,5,0.326,6 3 1 0,187,0,0,0,0,0,0,0.001,0,0.115,0.079,0.006,0.038,186,163,179,36,126,39,25,34,16,16.711,3.498,2.057,1,4.739,15,6,0,35688
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/misc/_6counters_e8_371_e7_304,invalid,4,0.342,17 14 11 8,137,0,0,0.002,0,0.001,0.006,0.001,0.002,0.168,0.022,0.003,0.041,499,462,488,159,308,269,16,28,13,9.579,3.045,1.674,1,2.586,32,23,0,35048
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_all_e7_2500,valid,6,0.357,6 5 3 2 0,131,0,0,0,0,0,0,0,0,0.113,0.026,0.003,0.035,80,53,71,37,22,0,2,29,18,1.288,2.853,2.408,1,4.469,9,8,0,61872
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/swimmingpool_1,invalid,4,0.264,8 6 4 2,112,0,0,0,0,0,0.002,0.001,0.002,0.09,0.034,0.001,0.044,194,167,179,26,138,101,30,15,5,23.253,3.594,1.471,1,4.377,23,20,0,34892
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1,valid,3,0.152,17 13,70,0,0,0,0,0,0,0,0,0.067,0.011,0.002,0.016,82,69,82,11,53,32,9,24,9,11.965,3.073,1.422,1,5.085,12,2,0,34192
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e2_1102_e2_943,valid,3,0.15,17 13,74,0,0,0,0,0,0,0,0,0.065,0.011,0.002,0.015,96,74,88,29,43,19,7,28,11,11.283,2.79,1.815,1,5.365,21,10,0,33404
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e2_1102_e3_961,valid,3,0.138,16 14,65,0,0,0,0,0,0,0,0,0.06,0.011,0.002,0.014,69,52,61,8,38,22,5,23,8,8.764,2.123,0.941,1,4.894,16,8,0,34268
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e7_1255_e7_12,valid,5,0.311,12 11 9 5,127,0,0,0.001,0,0,0.002,0.001,0.001,0.136,0.023,0.003,0.041,268,225,245,48,172,133,21,32,13,23.364,3.08,2.021,1,5.549,42,29,0,34164
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2_e2_704_e1_389,invalid,5,1.127,30 25 18 11 4,233,0,0,0.014,0,0.002,0.043,0.003,0.002,0.51,0.061,0.005,0.137,788,674,729,140,529,462,35,53,25,42.883,5.497,3.953,1,6.529,104,88,0,38308
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2_e2_704_e2_13,valid,5,0.361,13 6 4 2,135,0,0,0.001,0,0.001,0.001,0.001,0.001,0.171,0.023,0.003,0.045,271,191,210,60,125,91,14,35,13,14.507,3.723,2.393,1,4.797,69,66,0,34856
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2_e2_704_e7_810,invalid,4,2.116,44 21 12 4,314,0,0,0.053,0.001,0.003,0.133,0.013,0.003,0.911,0.092,0.011,0.269,1423,1314,1392,207,1104,992,53,76,38,62.517,8.229,5.301,1,7.688,94,70,0.001,41392
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2_e3_112,invalid,10,4.539,49 36 29 24 19 16 13 10 7 3,498,0,0,0.097,0,0.007,0.229,0.046,0.022,1.83,0.193,0.007,0.788,3141,2841,2943,636,2194,2091,56,88,38,67.981,7.899,5.872,1,7.556,283,261,0.003,57196
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e3_1275,invalid,19,92.372,235 228 218 163 125 118 111 104 97 90 83 78 72 65 57 48 38 27 14,2263,0.005,0.03,13.438,0.026,0.297,8.48,0.373,1.289,21.916,3.085,0.043,25.202,23818,22936,23277,3829,19085,18393,239,448,101,313.181,31.715,11.039,1,12.585,874,767,0.013,288780
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e3_1275_e7_529,invalid,13,117.732,361 333 324 255 195 152 121 96 71 55 42 29 14,1839,0.01,0.031,15.822,0.116,0.569,9.779,1.407,1.425,28.188,5.036,0.046,31.643,24759,24362,24833,2679,21491,20941,366,386,77,503.254,29.395,10.882,1,13.754,392,310,0.01,288852
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e2_968_e3_931,valid,3,0.187,21 16,89,0,0,0,0,0,0,0,0,0.075,0.018,0.002,0.025,103,81,97,33,44,17,14,25,13,17.578,3.911,2.379,1,5.715,20,8,0,33568
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e3_1025,invalid,12,104.108,211 192 179 149 133 118 104 88 73 59 45 29,2699,0.01,0.117,11.811,0.079,0.382,4.822,1.302,8.382,19.22,3.403,0.101,36.732,32911,32097,32424,7193,24802,23350,327,806,53,382.547,51.488,7.962,1,11.4,806,751,0.008,284196
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e3_1091_e1_1044,invalid,5,8.918,106 88 67 36 14,510,0.001,0.001,0.6,0.001,0.014,1.123,0.046,0.089,2.873,0.349,0.015,1.209,4920,4773,4909,342,4392,4195,103,119,39,131.657,11.471,6.27,1,9.15,141,106,0.001,90192
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_5,valid,4,14.849,12 9 5,87,0,0,0,0,0,0.081,0.03,0.18,0.067,14.25,0.004,0.041,161,154,162,14,138,108,13,15,7,15.973,2.229,1.066,0,0.021,5,0,0,107060
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_5_e1_1835,valid,4,7.556,11 9 6,88,0,0,0,0,0,0.046,0.026,0.074,0.06,7.103,0.005,0.051,130,122,130,10,111,75,15,13,7,23.788,1.995,1.065,1,6.371,7,0,0,90252
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_5_e2_3018_e2_936,valid,4,14.501,10 8 5,75,0,0,0,0,0,0.047,0.019,0.07,0.054,14.088,0.003,0.041,115,110,116,12,95,67,16,12,5,20.989,1.828,0.952,0,0.021,4,0,0,113188
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/ILLINOIS_a1,valid,4,0.48,14 10 5,94,0,0,0,0,0,0.029,0.01,0.043,0.055,0.154,0.002,0.029,126,108,120,14,91,60,13,21,8,15.113,2.538,1.196,1,4.745,13,9,0.001,45408
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_1,valid,4,0.101,2 1 0,49,0,0,0,0,0,0.001,0.002,0,0.017,0.042,0.001,0.006,30,20,24,2,20,3,6,6,4,5.176,0.838,0.774,1,2.364,8,5,0,35468
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_1_e2_162_e7_1545,valid,4,0.266,4 3 2,62,0,0,0,0,0,0.019,0.005,0.01,0.034,0.129,0.002,0.01,66,60,68,16,45,25,4,13,6,5.4,1.798,0.912,0,0.021,4,0,0,44728
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_4,valid,3,0.084,2 0,39,0,0,0,0,0,0,0.003,0,0.017,0.033,0.001,0.004,24,19,23,4,17,0,9,6,4,4.864,0.884,0.655,1,2.364,3,0,0,33492
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_4_e7_1140_e7_433,valid,4,0.129,6 5 2,50,0,0,0,0,0,0.006,0.004,0.011,0.019,0.042,0.001,0.006,47,43,48,2,41,22,11,8,4,5.634,1.272,0.762,0,0.021,3,0,0,34536
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_all,valid,4,0.131,3 2 0,65,0,0,0,0,0,0.001,0.003,0,0.025,0.046,0.002,0.008,53,40,46,10,32,5,9,10,6,6.905,1.14,0.903,1,2.715,9,6,0,35376
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/peterson_1,valid,4,0.119,2 1 0,44,0,0,0,0,0,0.001,0.001,0,0.017,0.031,0.001,0.011,29,21,25,7,16,4,7,5,3,10.679,0.704,0.563,1,6.025,6,3,0,55908
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/peterson_2,valid,4,0.107,2 1 0,40,0,0,0,0,0,0.001,0,0,0.013,0.026,0,0.01,23,12,15,1,12,3,4,4,2,8.061,0.617,0.427,1,6.025,9,7,0,55712
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/peterson_3,valid,4,0.134,2 1 0,39,0,0,0,0,0,0.001,0.001,0,0.016,0.034,0.001,0.012,23,12,15,2,11,3,4,4,2,8.484,0.617,0.427,1,6.025,9,7,0,57832
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/peterson_4,valid,4,0.13,2 1 0,39,0,0,0,0,0,0.001,0,0,0.014,0.035,0.001,0.011,23,12,15,2,11,3,4,4,2,8.5,0.617,0.427,1,6.025,9,7,0,55816
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_10,valid,4,0.107,2 1 0,38,0,0,0,0,0,0.001,0,0,0.016,0.025,0.001,0.009,23,13,15,2,11,3,4,4,2,6.353,0.613,0.427,1,4.562,8,7,0,53616
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_3,valid,4,0.105,2 1 0,39,0,0,0,0,0,0.001,0,0,0.016,0.025,0,0.01,23,12,15,2,11,3,4,4,2,6.712,0.609,0.423,1,4.503,9,7,0,55560
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_4,valid,4,0.098,2 1 0,39,0,0,0,0,0,0.001,0,0,0.015,0.023,0,0.009,23,12,15,2,11,3,4,4,2,6.464,0.613,0.427,1,4.503,9,7,0,55568
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_5,valid,4,0.104,2 1 0,38,0,0,0,0,0,0.001,0,0,0.015,0.026,0.001,0.01,23,13,15,2,11,3,4,4,2,6.442,0.613,0.427,1,4.562,8,7,0,55768
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_6,valid,4,0.099,2 1 0,40,0,0,0,0,0,0.001,0,0,0.015,0.024,0.001,0.009,23,12,15,1,12,3,4,4,2,6.37,0.613,0.427,1,4.503,9,7,0,53596
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_7,valid,4,0.107,2 1 0,38,0,0,0,0,0,0.001,0.001,0,0.016,0.025,0,0.01,23,13,15,2,11,3,4,4,2,6.24,0.613,0.427,1,4.562,8,7,0,55536
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_8,valid,4,0.099,2 1 0,40,0,0,0,0,0,0.001,0,0,0.017,0.023,0.001,0.008,23,12,15,1,12,3,4,4,2,6.281,0.609,0.423,1,4.503,9,7,0,53468
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_9,valid,4,0.101,2 1 0,38,0,0,0,0,0,0.001,0,0,0.016,0.024,0,0.009,23,13,15,2,11,3,4,4,2,6.354,0.613,0.427,1,4.562,8,7,0,55696
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/swimmingpool_6,invalid,3,0.328,4 3 1,55,0,0,0,0,0,0.051,0.006,0.001,0.045,0.092,0.001,0.025,63,57,68,16,41,33,6,7,5,11.846,1.128,0.851,1,4.55,3,0,0,40700
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/car_1,valid,4,0.078,2 1 0,39,0,0,0,0,0,0.001,0,0,0.018,0.019,0,0.006,28,18,20,6,12,3,4,4,2,4.011,0.604,0.418,1,2.499,8,7,0,32608
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/metros_1_e1_846_e2_1394,valid,3,14.032,36 27,183,0,0.001,0.003,0,0.001,0.021,0.122,0.083,0.205,13.106,0.012,0.102,294,249,281,103,146,55,32,57,23,51.653,5.85,3.223,1,6.577,44,20,0.006,135120
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/simulation/PRODUCER_CONSUMER_1,valid,4,0.112,3 2 1,45,0,0,0,0,0,0.014,0.004,0,0.023,0.023,0.001,0.008,50,43,46,13,30,19,7,6,3,7.226,0.903,0.558,2,3.729,5,2,0,32720
experimental-result-main/kind2-benchmarks-master/FMCAD08/Bool/misc/_6counter,invalid,5,0.103,7 5 3 2 1,86,0,0,0,0,0,0,0,0,0.049,0.008,0.001,0.01,161,121,130,5,115,102,7,10,4,2.068,0.861,0.447,1,0.87,38,35,0,29704
experimental-result-main/kind2-benchmarks-master/FMCAD08/Bool/simulation/tramway,valid,3,0.164,10 5,68,0,0,0,0,0,0,0,0,0.054,0.01,0.002,0.031,120,68,81,18,50,28,10,18,9,17.08,2.319,1.226,5,11.519,48,38,0,30596
experimental-result-main/kind2-benchmarks-master/FMCAD08/Bool/simulation/tramway_e7_1834_e8_3192,valid,3,0.136,10 5,68,0,0,0,0,0,0,0,0,0.047,0.008,0.002,0.021,120,68,81,18,50,28,10,18,9,17.057,2.311,1.22,5,11.469,48,38,0,29984
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_12,valid,5,0.86,26 21 16 7,270,0,0.001,0.004,0,0.002,0.009,0.006,0.015,0.263,0.098,0.009,0.133,686,612,640,163,452,295,55,66,16,85.812,6.887,2.356,3,11.075,71,54,0,57560
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_12_e2_1618,valid,6,1.499,36 30 26 20 10,418,0,0.001,0.011,0,0.003,0.018,0.013,0.024,0.447,0.164,0.014,0.275,1198,1075,1118,264,812,583,77,100,23,110.101,9.335,2.697,4,11.702,117,94,0.001,59700
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_12_e2_1618_e3_2012,valid,4,0.526,14 7 4,183,0,0,0.001,0,0.001,0.003,0.003,0.003,0.149,0.066,0.006,0.077,374,291,315,96,202,111,32,44,17,46.8,4.984,2.33,4,11.966,76,60,0.001,57624
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e1_4312,valid,5,1.048,34 29 20 9,320,0,0.001,0.008,0,0.002,0.01,0.007,0.013,0.319,0.104,0.011,0.172,892,855,889,176,677,500,60,87,21,79.691,7.724,2.221,1,7.74,35,15,0,57628
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e2_2799_e3_1915,valid,5,0.998,32 27 18 9,300,0,0.001,0.007,0,0.002,0.007,0.007,0.015,0.278,0.108,0.009,0.163,708,671,703,99,570,415,63,69,20,82.693,6.854,2.152,1,7.562,34,16,0,59848
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e3_1540_e1_5048,valid,5,0.929,22 17 12 6,279,0,0.001,0.006,0,0.002,0.007,0.006,0.014,0.28,0.096,0.009,0.141,773,743,772,145,597,451,56,72,19,69.881,6.717,2.05,1,7.451,28,10,0,57796
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_8_e3_786_e7_4541,valid,5,7.421,74 73 71 36,318,0.001,0.001,0.235,0.002,0.016,0.937,0.151,0.256,2.704,0.265,0.013,0.512,6096,5970,6061,2942,3040,2894,87,90,53,165.841,11.508,7.947,1,13.596,122,72,0.001,90800
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all2_e3_4612_e3_1543,valid,5,0.98,23 17 13 9,229,0,0,0.003,0,0.001,0.003,0.003,0.006,0.223,0.108,0.006,0.099,504,404,428,97,306,210,30,63,22,36.042,5.649,2.653,2,8.46,86,76,0,72024
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all2_e3_4612_e4_3719,valid,4,0.673,16 12 8,173,0,0,0.002,0,0.001,0.004,0.002,0.005,0.148,0.08,0.006,0.069,319,268,289,47,222,150,25,43,19,35.744,4.246,2.388,2,8.246,38,29,0,70300
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all2_e3_4612_e5_3642,valid,4,0.511,10 8 7,138,0,0,0.001,0,0,0.002,0.001,0.003,0.1,0.058,0.005,0.042,206,165,184,8,159,108,12,36,17,18.231,3.672,2.289,2,8.71,32,20,0,72412
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_3,valid,6,0.491,22 19 16 13 6,208,0,0,0.001,0,0.001,0.004,0.004,0.005,0.166,0.057,0.005,0.088,422,399,416,34,362,277,37,33,11,41.047,3.701,1.442,1,5.304,20,11,0,35176
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_3_e1_2217_e3_1200,valid,6,0.635,28 25 22 19 8,241,0,0,0.003,0,0.001,0.007,0.004,0.007,0.223,0.061,0.008,0.112,554,530,552,43,480,375,56,40,12,55.904,4.796,1.516,1,5.479,21,11,0,35544
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_u1_e2_3403_e2_957,valid,5,0.353,13 11 10 9,184,0,0,0.001,0,0.001,0.002,0.002,0.003,0.127,0.039,0.006,0.049,381,355,374,75,280,178,30,42,11,32.239,4.575,1.381,1,5.666,23,14,0,37000
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory2/ILLINOIS_r4a,valid,5,0.471,24 19 14 8,193,0,0,0.001,0,0.001,0.003,0.003,0.006,0.159,0.059,0.004,0.07,438,413,431,40,371,288,40,36,13,35.017,4.322,1.472,1,4.604,21,11,0,39088
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory2/MESI_i4_e6_2175,valid,5,0.211,15 13 10 6,141,0,0,0,0,0.001,0.001,0.001,0.001,0.087,0.027,0.005,0.021,226,203,221,68,132,67,12,33,9,10.135,3.456,1.462,1,3.177,21,13,0,33520
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory2/MESI_i4_e7_1017_e6_1132,valid,5,0.263,10 8 7 4,124,0,0,0.001,0,0.001,0.003,0.001,0.004,0.119,0.026,0.003,0.024,344,317,332,56,256,211,14,30,8,12.123,3.345,1.327,1,3.308,25,18,0,34552
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/misc/two_counters,valid,5,0.188,18 15 12 8,119,0,0,0.001,0,0.001,0.001,0.001,0.002,0.092,0.015,0.003,0.015,300,228,240,44,182,144,9,36,7,4.863,2.931,1.173,1,1.835,67,64,0,33556
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e1_846_e7_397,valid,4,0.21,3 2 0,92,0,0,0,0,0,0.001,0.001,0,0.096,0.017,0.003,0.023,167,138,154,35,100,76,13,25,12,16.179,2.689,1.963,1,5.611,28,15,0,34484
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e2_968_e4_801,invalid,16,57.359,97 79 73 67 65 63 61 57 54 50 46 41 35 28 20 9,1453,0.004,0.012,5.331,0.006,0.193,5.691,0.624,7.036,12.468,1.602,0.047,13.018,25351,24847,25054,2897,21900,21451,137,292,56,162.144,27.419,7.944,1,11.011,500,447,0.006,283172
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e2_968_e5_991,invalid,18,57.518,114 97 90 83 78 60 54 47 43 39 35 31 27 23 19 15 11 5,1561,0.005,0.01,5.253,0.015,0.249,5.82,0.583,3.659,12.413,1.714,0.037,16.391,26576,25987,26229,3246,22690,22289,142,305,66,172.375,26.752,9.277,1,12.226,583,522,0.002,280364
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_2,valid,6,1.24,23 21 18 13 7,162,0,0,0.001,0,0,0.105,0.029,0.11,0.106,0.575,0.004,0.076,324,296,315,53,237,179,20,33,7,25.234,3.449,1.229,1,5.512,26,20,0.003,61036
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_2_e2_1375_e1_418,valid,6,1.205,23 21 18 13 7,162,0,0,0.001,0,0,0.101,0.028,0.099,0.112,0.55,0.006,0.074,324,296,315,53,237,179,19,36,7,24.144,3.849,1.229,1,5.519,26,20,0.001,61408
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_2_e7_1826_e8_126,valid,6,1.213,23 21 18 13 7,162,0,0,0.001,0,0,0.103,0.029,0.107,0.105,0.562,0.004,0.074,324,296,315,53,237,179,20,33,7,25.229,3.449,1.229,1,5.519,26,20,0.003,61032
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/ILLINOIS_r4a,valid,4,2.684,12 9 7,130,0,0,0.001,0,0,0.078,0.087,0.109,0.079,2.096,0.005,0.051,198,184,201,38,148,89,23,28,13,31.831,3.152,1.233,1,4.433,11,0,0,93788
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/peterson_all,valid,5,0.588,8 5 1 0,122,0,0,0,0,0,0.013,0.025,0.006,0.076,0.191,0.002,0.057,139,72,85,9,68,33,17,16,10,22.024,1.338,1.021,1,6.464,59,53,0.001,57820
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_12_e2_1618_e1_6030,valid,5,0.562,11 7 5 3,191,0,0,0.002,0,0.001,0.005,0.003,0.006,0.16,0.069,0.005,0.084,496,421,441,98,325,231,36,43,12,55.369,5.063,1.864,3,10.562,71,59,0,59768
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_12_e2_1618_e2_138,valid,7,1.715,38 33 32 29 23 13,452,0,0.002,0.016,0,0.003,0.022,0.018,0.057,0.524,0.166,0.017,0.264,1374,1224,1272,240,986,735,79,106,26,110.218,10.079,2.862,4,13.083,142,118,0.001,61628
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_u1,valid,6,0.3,13 11 10 8 4,152,0,0,0.001,0,0.001,0.002,0.001,0.003,0.106,0.032,0.004,0.051,316,292,306,39,253,195,28,23,9,28.67,2.926,1.138,1,5.404,21,14,0,37104
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2_e1_1116_e2_617,valid,4,0.209,10 5 2,101,0,0,0,0,0,0,0,0,0.097,0.015,0.003,0.023,171,135,149,82,55,20,10,28,12,12.177,2.952,2.094,1,4.76,26,23,0,34444
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e2_968_e1_956,invalid,5,5.179,95 81 62 40 16,433,0,0.001,0.211,0.001,0.01,0.487,0.053,0.051,1.822,0.209,0.009,0.718,3351,3201,3332,405,2781,2625,89,99,45,105.751,9.985,6.812,1,8.641,138,104,0.002,90428
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_6,valid,6,1.475,21 19 17 11 6,164,0,0,0.001,0,0,0.127,0.025,0.119,0.113,0.759,0.005,0.079,339,313,331,46,260,203,23,32,7,27.789,3.258,1.09,1,5.218,24,18,0.001,73492
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_6_e2_3302,valid,6,9.832,25 22 19 14 8,185,0,0,0.002,0,0.001,0.225,0.05,0.221,0.155,8.718,0.007,0.103,448,413,435,55,352,279,21,34,8,27.17,4.344,1.197,1,5.33,33,26,0.004,119536
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_u1,valid,6,2.625,24 22 19 14 8,214,0,0,0.002,0,0.001,0.285,0.138,0.285,0.173,1.259,0.006,0.112,494,458,479,61,393,296,38,44,12,42.679,5.015,1.698,1,6.173,33,23,0.005,89368
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/two_counters,valid,6,0.268,27 25 22 18 10,144,0,0,0.001,0,0.001,0.001,0.001,0.004,0.102,0.035,0.003,0.033,397,308,325,32,265,230,12,37,6,4.851,3.267,1.014,1,1.747,85,82,0,33348
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_13_e3_1418_e3_2761,valid,6,2.721,39 33 27 19 12,615,0.001,0.004,0.047,0.002,0.005,0.049,0.028,0.073,0.808,0.25,0.022,0.525,2125,1912,1970,468,1448,1093,121,165,38,168.227,14.057,3.884,4,13.42,207,170,0.001,57764
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4,valid,5,0.942,35 29 22 9,298,0,0.001,0.006,0,0.002,0.013,0.008,0.025,0.281,0.099,0.008,0.152,887,844,872,125,717,557,58,73,18,75.622,6.512,1.978,1,7.427,40,24,0,57788
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e2_2799_e1_1303,valid,5,0.976,35 29 22 9,298,0,0.001,0.008,0,0.002,0.012,0.007,0.025,0.295,0.101,0.008,0.157,887,844,872,125,717,557,58,73,18,75.617,6.516,1.978,1,7.419,40,24,0,57584
