Model,result,ic3_k,ic3_total_time,ic3_frame_sizes,ic3_solver,ic3_extra_ucl,ic3_add_ucl,ic3_check_ucl,ic3_add_sml,ic3_extra_sml,ic3_extra_time_c,ic3_extra_time_c_n1,ic3_extra_time_F,ic3_assert_time,ic3_check_sat_time,ic3_get_unsat_core_time,get_value_time,i_ucl,i_reuse_ucl,f_ucl,f_reuse_ucl,f_sml,f_reuse_sml,sml_length,ucl_f_length,ucl_i_length,sml_mem,ucl_f_mem,ucl_i_mem,max
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/ex8_e7_74_e7_740,invalid,0,0.01,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0,0.001,0,0,0,0,0,0,0,0,N/A,0,0,N/A,0,0,29664
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/ticket3i_5_e7_3307,valid,2,0.055,2,14,0,0,0,N/A,N/A,N/A,N/A,N/A,0.007,0.007,0,0.002,7,4,7,3,0,0,N/A,3,3,N/A,0.666,0.459,40788
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/ticket3i_6,valid,2,0.056,2,12,0,0,0,N/A,N/A,N/A,N/A,N/A,0.007,0.006,0,0.002,4,2,4,1,0,0,N/A,3,2,N/A,0.666,0.394,39000
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/ticket3i_7_e3_59_e7_2122,valid,2,0.155,7,37,0,0,0,N/A,N/A,N/A,N/A,N/A,0.026,0.02,0.002,0.006,22,13,21,5,0,0,N/A,8,8,N/A,1.016,0.778,41044
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/durationThm_1_e7_217_e2_352,invalid,0,0.011,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.002,0,0,0,0,0,0,0,0,N/A,0,0,N/A,0,0,29960
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_14_e3_5120,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,158144
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all2_e2_2073_e8_3691,invalid,0,0.021,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.002,0.002,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,70256
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_13_e7_2336,invalid,0,0.018,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.001,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,57484
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_5_e7_2017_e7_2326,invalid,1,0.094,2,27,0,0,0,N/A,N/A,N/A,N/A,N/A,0.017,0.01,0.001,0.007,14,8,15,3,0,0,N/A,4,6,N/A,1.146,1.007,59664
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e7_2329_e3_4574,invalid,1,0.092,2,23,0,0,0,N/A,N/A,N/A,N/A,N/A,0.016,0.009,0.001,0.007,12,7,12,3,0,0,N/A,4,4,N/A,1.035,0.821,57556
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all_e1_4022_e2_267,valid,2,0.094,4,27,0,0,0,N/A,N/A,N/A,N/A,N/A,0.017,0.013,0.001,0.004,14,7,12,0,0,0,N/A,7,5,N/A,1.51,1.365,61764
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_1_e1_5070,valid,2,0.049,2,20,0,0,0,N/A,N/A,N/A,N/A,N/A,0.01,0.005,0.001,0.002,10,6,10,0,0,0,N/A,5,4,N/A,0.841,0.757,57536
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_rt_e1_913,invalid,1,0.04,0,14,0,0,0,N/A,N/A,N/A,N/A,N/A,0.007,0.006,0,0.004,4,1,4,0,0,0,N/A,2,1,N/A,1.084,0.808,39152
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_1_e1_1092_e7_1119,invalid,0,0.015,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.001,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,36940
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_a3_e2_2952,valid,3,0.125,2 0,74,0,0,0,N/A,N/A,N/A,N/A,N/A,0.038,0.024,0.002,0.008,50,31,39,3,0,0,N/A,12,8,N/A,1.566,1.38,39068
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_4_e3_3511_e5_3248,valid,4,0.175,7 5 3,115,0,0,0,N/A,N/A,N/A,N/A,N/A,0.059,0.042,0.003,0.014,85,70,77,6,0,0,N/A,13,6,N/A,2.374,1.289,38972
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_all_e3_1600_e2_676,invalid,1,0.086,4,36,0,0,0,N/A,N/A,N/A,N/A,N/A,0.022,0.011,0.001,0.007,19,7,17,4,0,0,N/A,9,7,N/A,1.525,1.438,39084
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_1b_e7_3191_e7_2146,invalid,0,0.014,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.001,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,37056
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_a3_e1_3233_e1_3123,invalid,1,0.04,0,15,0,0,0,N/A,N/A,N/A,N/A,N/A,0.007,0.005,0.001,0.004,5,3,6,0,0,0,N/A,2,2,N/A,1.104,0.881,36872
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_all_e1_1207_e1_1201,invalid,1,0.073,3,30,0,0,0,N/A,N/A,N/A,N/A,N/A,0.017,0.009,0.001,0.006,13,3,10,0,0,0,N/A,7,4,N/A,1.436,1.249,39088
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all_e1_4022_e7_2886,invalid,0,0.019,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.002,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,63616
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_4_e3_3511_e1_2375,invalid,2,0.303,10 4,174,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.118,0.068,0.005,0.016,170,149,165,30,0,0,N/A,24,10,N/A,4.172,1.614,39024
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_5_e2_2884_e1_2678,valid,2,0.025,1,9,0,0,0,N/A,N/A,N/A,N/A,N/A,0.004,0.002,0,0.001,4,2,3,1,0,0,N/A,2,1,N/A,0.653,0.391,36972
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_all_e2_2924_e7_3371,invalid,0,0.016,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.001,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,39052
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_10,valid,3,0.067,1 0,39,0,0,0,N/A,N/A,N/A,N/A,N/A,0.016,0.009,0.001,0.004,22,8,13,1,0,0,N/A,4,3,N/A,0.89,0.726,57764
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all_e2_6104_e1_6205,valid,2,0.098,4,27,0,0,0,N/A,N/A,N/A,N/A,N/A,0.018,0.014,0.001,0.004,14,7,12,0,0,0,N/A,7,5,N/A,1.51,1.365,61644
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_6,valid,4,0.216,10 8 5,157,0,0,0,N/A,N/A,N/A,N/A,N/A,0.078,0.043,0.004,0.017,131,117,127,18,0,0,N/A,17,7,N/A,2.405,0.999,34936
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_3,valid,2,0.055,2,15,0,0,0,N/A,N/A,N/A,N/A,N/A,0.008,0.009,0,0.002,8,4,7,2,0,0,N/A,3,2,N/A,1.28,1.02,59672
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_all_e3_1600_e7_1607,invalid,0,0.015,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.001,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,39128
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_3_e2_2236_e3_2657,invalid,1,0.045,1,19,0,0,0,N/A,N/A,N/A,N/A,N/A,0.01,0.006,0,0.004,9,5,9,2,0,0,N/A,4,3,N/A,0.819,0.691,36860
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_9_e7_1843_e2_1145,valid,2,0.036,1,9,0,0,0,N/A,N/A,N/A,N/A,N/A,0.005,0.004,0,0.001,4,2,3,1,0,0,N/A,2,1,N/A,0.638,0.383,59548
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_5_e7_2017,invalid,1,0.056,0,13,0,0,0,N/A,N/A,N/A,N/A,N/A,0.009,0.005,0,0.005,5,3,6,2,0,0,N/A,2,2,N/A,0.758,0.509,57672
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_rt_e2_3460_e1_1455,valid,2,0.028,1,11,0,0,0,N/A,N/A,N/A,N/A,N/A,0.005,0.005,0.001,0.001,4,1,3,0,0,0,N/A,2,1,N/A,1.084,0.808,36896
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_14_e1_5710,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,92972
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_9,valid,2,0.026,1,11,0,0,0,N/A,N/A,N/A,N/A,N/A,0.005,0.002,0.001,0.001,5,3,5,1,0,0,N/A,2,2,N/A,0.779,0.681,37044
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_3_e3_3846,valid,2,0.04,1,12,0,0,0,N/A,N/A,N/A,N/A,N/A,0.006,0.008,0,0.001,5,3,5,0,0,0,N/A,2,2,N/A,1.181,1.001,61552
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all_e3_4821_e2_1089,valid,2,0.093,4,27,0,0,0,N/A,N/A,N/A,N/A,N/A,0.017,0.013,0.001,0.004,14,6,12,1,0,0,N/A,7,5,N/A,1.51,1.292,61880
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_10_e2_2785_e3_1744,valid,3,0.067,1 0,39,0,0,0,N/A,N/A,N/A,N/A,N/A,0.015,0.01,0.001,0.004,22,8,13,1,0,0,N/A,4,3,N/A,0.89,0.726,57796
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_1b_e7_3191_e1_1303,invalid,0,0.014,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.001,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,38984
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_14_e7_3162_e1_3998,invalid,2,0.366,12 6,149,0,0,0,N/A,N/A,N/A,N/A,N/A,0.097,0.053,0.003,0.029,129,109,127,26,0,0,N/A,19,13,N/A,2.954,1.816,57724
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_13_e7_2336_e2_1255,invalid,0,0.018,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.002,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,57728
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_13,valid,5,4.025,62 54 38 18,1537,0.001,0.004,0.058,N/A,N/A,N/A,N/A,N/A,1.297,1.094,0.029,0.324,1790,1667,1729,448,0,0,N/A,153,35,N/A,12.487,3.76,59824
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all2_e3_4612_e1_6463,valid,4,1.091,19 14 8,366,0,0,0.003,N/A,N/A,N/A,N/A,N/A,0.259,0.191,0.012,0.076,314,237,263,43,0,0,N/A,54,23,N/A,4.972,2.723,72108
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_13_e7_2336_e1_541,invalid,0,0.019,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.001,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,57608
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_1a,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,155360
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_14_e7_3162_e3_4298,invalid,2,0.314,10 5,120,0,0,0,N/A,N/A,N/A,N/A,N/A,0.081,0.045,0.002,0.026,84,69,81,3,0,0,N/A,10,8,N/A,2.176,1.385,57564
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_1a_e2_284_e7_998,invalid,2,4.346,62 30,1553,0.001,0.002,0.052,N/A,N/A,N/A,N/A,N/A,2.359,0.843,0.016,0.109,2317,2269,2344,855,0,0,N/A,125,42,N/A,10.658,5.972,58896
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_4_e3_3511_e3_422,valid,4,0.176,7 5 3,115,0,0,0,N/A,N/A,N/A,N/A,N/A,0.057,0.044,0.004,0.013,84,69,76,5,0,0,N/A,13,6,N/A,2.38,1.503,36912
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_rt_e3_1549,invalid,1,0.039,0,14,0,0,0,N/A,N/A,N/A,N/A,N/A,0.005,0.006,0.001,0.004,4,1,4,0,0,0,N/A,2,1,N/A,1.084,0.808,36864
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_11_e3_2076_e1_1270,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,154780
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_1b_e3_671_e7_1882,invalid,0,0.015,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.001,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,36944
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_12_e2_1618_e2_138,valid,7,2.293,33 28 27 24 18 10,1145,0,0.001,0.016,N/A,N/A,N/A,N/A,N/A,0.8,0.615,0.024,0.173,1189,1037,1084,207,0,0,N/A,79,28,N/A,8.815,3.141,57764
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_10_e3_144_e7_523,invalid,0,0.019,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.001,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,57780
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_2_e7_25_e2_5340,invalid,0,0.018,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.002,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,59636
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all2_e7_5406,invalid,0,0.02,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.002,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,72296
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_1b_e3_671_e4_147,invalid,1,0.045,1,17,0,0,0,N/A,N/A,N/A,N/A,N/A,0.008,0.006,0,0.004,6,2,6,1,0,0,N/A,3,3,N/A,1.019,0.943,36844
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_10_e1_3587_e7_872,invalid,0,0.017,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.001,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,59528
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all_e1_4022_e1_1759,valid,2,0.11,5,32,0,0,0,N/A,N/A,N/A,N/A,N/A,0.022,0.014,0.001,0.005,18,8,15,2,0,0,N/A,9,6,N/A,1.67,1.414,65736
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_3_e1_4783,valid,2,0.044,1,12,0,0,0,N/A,N/A,N/A,N/A,N/A,0.006,0.009,0.001,0.001,5,3,5,0,0,0,N/A,2,2,N/A,1.181,1.093,61804
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all2_e3_4612_e4_3719,valid,4,0.974,18 14 8,363,0,0,0.003,N/A,N/A,N/A,N/A,N/A,0.251,0.184,0.009,0.062,361,314,334,77,0,0,N/A,51,18,N/A,4.703,2.324,71912
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_9_e7_1843_e7_2225,valid,2,0.05,2,14,0,0,0,N/A,N/A,N/A,N/A,N/A,0.008,0.005,0,0.002,6,3,6,1,0,0,N/A,3,3,N/A,0.717,0.604,57516
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all2_e8_5504_e7_579,invalid,0,0.021,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.003,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,74204
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_1b_e7_2574,invalid,0,0.014,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.001,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,36852
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e2_2799_e7_2499,invalid,1,0.127,4,34,0,0,0,N/A,N/A,N/A,N/A,N/A,0.024,0.012,0.002,0.009,20,13,21,5,0,0,N/A,6,7,N/A,1.182,1.106,57808
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_3_e3_5422_e1_2288,valid,2,0.042,1,12,0,0,0,N/A,N/A,N/A,N/A,N/A,0.006,0.008,0,0.001,5,3,5,0,0,0,N/A,2,2,N/A,1.181,1.093,61568
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_1b_e1_1139_e2_2893,valid,2,0.026,1,7,0,0,0,N/A,N/A,N/A,N/A,N/A,0.004,0.004,0,0.001,1,0,1,0,0,0,N/A,1,1,N/A,0.813,0.813,36828
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_rt_e3_1770_e2_637,valid,4,0.247,10 8 5,168,0,0,0,N/A,N/A,N/A,N/A,N/A,0.09,0.044,0.004,0.019,150,132,145,32,0,0,N/A,21,10,N/A,2.218,1.203,36940
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_a3_e1_3233,invalid,1,0.042,0,15,0,0,0,N/A,N/A,N/A,N/A,N/A,0.007,0.006,0,0.004,5,3,6,0,0,0,N/A,2,2,N/A,1.104,0.881,36884
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_12_e1_4640_e7_128,invalid,0,0.018,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.002,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,57488
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_8_e2_3896_e3_3125,valid,5,32.744,86 85 7 4,7246,0.004,0.007,1.482,N/A,N/A,N/A,N/A,N/A,16.638,9.226,0.027,0.802,7553,7455,7622,513,0,0,N/A,229,86,N/A,33.407,13.878,168220
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_11_e1_2450,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,104500
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_all_e1_1207_e7_156,invalid,0,0.017,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.002,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,36856
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_10_e7_919_e2_3192,valid,2,0.024,1,9,0,0,0,N/A,N/A,N/A,N/A,N/A,0.005,0.003,0,0.001,4,2,3,1,0,0,N/A,2,1,N/A,0.657,0.395,37120
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_2_e7_25_e8_3171,valid,2,0.035,1,7,0,0,0,N/A,N/A,N/A,N/A,N/A,0.004,0.005,0,0.001,1,0,1,0,0,0,N/A,1,1,N/A,0.91,0.91,61568
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all_e1_4037,valid,2,0.094,4,25,0,0,0,N/A,N/A,N/A,N/A,N/A,0.015,0.015,0.001,0.004,13,5,10,1,0,0,N/A,7,4,N/A,1.51,1.223,61784
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_10_e7_3861_e7_2180,invalid,0,0.018,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.001,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,57608
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e7_2329_e7_3856,invalid,1,0.102,3,26,0,0,0,N/A,N/A,N/A,N/A,N/A,0.017,0.009,0.002,0.008,10,5,11,0,0,0,N/A,4,5,N/A,0.896,0.871,59820
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_3_e1_4783_e3_511,valid,2,0.042,1,11,0,0,0,N/A,N/A,N/A,N/A,N/A,0.005,0.01,0,0.001,4,1,3,0,0,0,N/A,2,1,N/A,1.181,0.912,59760
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_all_e3_3496,invalid,1,0.078,3,30,0,0,0,N/A,N/A,N/A,N/A,N/A,0.018,0.01,0.002,0.007,17,11,18,4,0,0,N/A,7,6,N/A,1.496,1.283,39192
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_9,valid,2,0.05,2,17,0,0,0,N/A,N/A,N/A,N/A,N/A,0.008,0.005,0.001,0.002,10,7,10,2,0,0,N/A,4,3,N/A,0.728,0.604,57736
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_1a_e2_284_e3_3091,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,157480
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_10_e3_144_e5_2046,valid,3,0.072,1 0,39,0,0,0,N/A,N/A,N/A,N/A,N/A,0.016,0.01,0.001,0.004,22,8,13,1,0,0,N/A,4,3,N/A,0.89,0.726,57488
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_all_e7_1909,invalid,0,0.015,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.001,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,36968
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_3_e7_4884,invalid,0,0.021,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.002,0.002,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,61848
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_5_e2_3018_e2_936,valid,4,0.349,11 8 5,176,0,0,0,N/A,N/A,N/A,N/A,N/A,0.095,0.069,0.005,0.029,140,133,140,9,0,0,N/A,20,6,N/A,2.56,1.009,57564
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_u1_e2_3403_e2_957,valid,6,1.064,16 12 11 10 6,700,0,0.001,0.008,N/A,N/A,N/A,N/A,N/A,0.439,0.232,0.013,0.074,689,657,679,94,0,0,N/A,65,13,N/A,5.997,1.604,37104
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_1b_e3_671_e2_2131,invalid,1,0.047,1,17,0,0,0,N/A,N/A,N/A,N/A,N/A,0.009,0.006,0,0.004,6,2,6,1,0,0,N/A,3,3,N/A,1.019,0.943,37036
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_12,valid,6,2.179,27 21 17 13 7,949,0.001,0.003,0.016,N/A,N/A,N/A,N/A,N/A,0.718,0.613,0.024,0.152,1112,978,1022,299,0,0,N/A,117,24,N/A,9.883,2.831,59860
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_all_e1_1207_e2_3220,valid,2,0.062,4,26,0,0,0,N/A,N/A,N/A,N/A,N/A,0.014,0.01,0.001,0.003,13,3,9,1,0,0,N/A,7,4,N/A,1.438,1.249,39180
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_rt_e2_3460_e2_2670,invalid,1,0.04,0,15,0,0,0,N/A,N/A,N/A,N/A,N/A,0.006,0.006,0,0.004,5,3,6,0,0,0,N/A,2,2,N/A,1.084,0.893,38936
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_2_e3_151_e3_1540,invalid,1,0.04,0,15,0,0,0,N/A,N/A,N/A,N/A,N/A,0.007,0.006,0,0.004,5,3,6,0,0,0,N/A,2,2,N/A,1.084,0.893,36828
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_4,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,153024
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_1b_e1_1139_e1_1565,invalid,1,0.036,0,10,0,0,0,N/A,N/A,N/A,N/A,N/A,0.005,0.005,0.001,0.004,1,0,2,0,0,0,N/A,1,1,N/A,0.813,0.813,36956
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_1b,valid,2,0.025,1,7,0,0,0,N/A,N/A,N/A,N/A,N/A,0.004,0.003,0,0.001,1,0,1,0,0,0,N/A,1,1,N/A,0.813,0.813,34828
