Model,result,ic3_k,ic3_total_time,ic3_frame_sizes,ic3_solver,ic3_extra_ucl,ic3_add_ucl,ic3_check_ucl,ic3_add_sml,ic3_extra_sml,ic3_extra_time_c,ic3_extra_time_c_n1,ic3_extra_time_F,ic3_assert_time,ic3_check_sat_time,ic3_get_unsat_core_time,get_value_time,i_ucl,i_reuse_ucl,f_ucl,f_reuse_ucl,f_sml,f_reuse_sml,sml_ind_length,ul_ind_length,ul_init_length,sml_ind_mem,ul_ind_mem,ul_init_mem,sml_init_length,sml_init_mem,i_sml,i_reuse_sml,ic3_extra_time_n0,max_size
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_10,valid,2,0.03,1,10,0,0,0,0,0,0,0,0,0.004,0.003,0.001,0.002,4,2,3,0,2,0,0,2,1,0.021,0.657,0.395,1,4.51,1,0,0,34872
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_2_e7_1826_e8_126,valid,4,0.194,11 9 5,98,0,0,0,0,0,0.001,0.001,0.001,0.066,0.024,0.003,0.027,155,139,150,29,110,71,16,18,8,17.233,2.422,1.141,1,5.023,13,7,0,36968
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_5_e1_2552_e7_1169,valid,2,0.03,2,16,0,0,0,0,0,0,0,0,0.006,0.003,0.001,0.003,9,5,8,2,4,0,1,4,3,4.948,0.747,0.619,1,4.527,2,0,0,34884
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all_e3_4821_e1_1318,valid,2,0.101,5,29,0,0,0,0,0,0,0,0,0.018,0.012,0.001,0.007,18,8,15,3,7,0,2,9,6,8.438,1.669,1.411,1,6.895,5,2,0,61792
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_7,valid,6,3.812,16 9 2 1 0,765,0.002,0.012,0.148,0.002,0.01,0.093,0.052,0.208,1.394,0.298,0.046,0.531,3265,2907,2973,685,2226,1706,116,259,35,128.836,22.659,3.849,8,15.589,349,312,0.004,58028
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_2_e1_2316,valid,2,0.029,1,7,0,0,0,0,0,0,0,0,0.004,0.004,0,0.001,1,0,1,0,0,0,0,1,1,0.021,0.91,0.91,0,0.021,0,0,0,59684
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_10_e1_3587_e3_2749,valid,3,0.055,1 0,29,0,0,0,0,0,0,0,0,0.011,0.005,0,0.005,22,8,13,1,10,3,3,5,3,6.515,0.9,0.726,2,7.413,12,7,0,57784
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all2_e8_4626,invalid,0,0.017,N/A,2,0,0,0,0,0,0,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69964
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_2_e7_25,invalid,0,0.015,N/A,2,0,0,0,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61672
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_2_e7_25_e7_4469,invalid,0,0.015,N/A,2,0,0,0,0,0,0,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59840
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_5_e2_2229,valid,2,0.029,2,17,0,0,0,0,0,0,0,0,0.006,0.003,0,0.002,9,5,8,1,5,0,1,4,3,4.831,0.747,0.619,1,4.397,2,0,0,37112
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e3_4133,valid,5,1.603,44 39 29 13,429,0.001,0.002,0.018,0.001,0.003,0.014,0.017,0.052,0.483,0.164,0.015,0.251,1204,1160,1205,255,903,641,91,120,26,117.714,10.2,2.558,1,8.088,41,17,0,59804
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all2_e7_5406_e1_6690,invalid,0,0.02,N/A,2,0,0,0,0,0,0,0,0,0.001,0.003,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70332
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_rt_e1_913_e7_1403,invalid,0,0.013,N/A,2,0,0,0,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40988
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_11_e1_2450_e1_5887,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,114196
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_2,valid,4,0.175,11 9 5,98,0,0,0,0,0,0,0.001,0.001,0.058,0.02,0.003,0.026,155,139,150,29,110,71,16,18,8,17.231,2.414,1.141,1,5.017,13,7,0,35056
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all_e3_5957,valid,2,0.078,4,24,0,0,0,0,0,0,0,0,0.013,0.011,0.001,0.006,14,7,12,2,6,0,2,7,5,8.311,1.51,1.365,1,6.388,3,1,0,63844
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_8_e2_1711_e1_1489,valid,2,0.022,1,11,0,0,0,0,0,0,0,0,0.003,0.002,0,0.002,4,0,2,0,1,0,0,2,1,0.021,0.652,0.494,2,5.404,3,0,0,37200
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_1_e1_14612_e1_268_e7_501,valid,2,0.041,2,15,0,0,0,0,0,0,0,0,0.006,0.004,0,0.003,8,4,8,3,3,0,2,3,4,7.605,0.819,0.761,0,0.021,2,0,0,57776
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_11_e1_3457,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,202144
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e2_2799_e1_1303,valid,5,1.002,35 29 22 9,298,0,0.001,0.007,0,0.002,0.014,0.007,0.025,0.311,0.104,0.009,0.159,887,844,872,125,717,557,58,73,18,75.617,6.516,1.978,1,7.419,40,24,0,57620
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_rt_e1_913_e1_1993,invalid,1,0.034,0,14,0,0,0,0,0,0,0,0,0.005,0.004,0,0.005,4,1,4,0,2,0,1,2,1,5.028,1.084,0.808,1,4.679,2,0,0,36916
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_3_e1_4783_e2_158,valid,2,0.047,2,15,0,0,0,0,0,0,0,0,0.006,0.007,0,0.003,8,4,7,2,4,0,1,3,2,6.642,1.28,1.02,1,6.69,2,0,0,59848
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_3,valid,6,0.457,22 19 16 13 6,208,0,0,0.001,0,0.001,0.004,0.004,0.005,0.157,0.053,0.006,0.08,422,399,416,34,362,277,37,33,11,41.047,3.697,1.442,1,5.304,20,11,0,35076
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_3_e1_4783_e7_4070,invalid,0,0.016,N/A,2,0,0,0,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61660
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_2,valid,2,0.025,1,11,0,0,0,0,0,0,0,0,0.004,0.004,0,0.002,4,1,3,0,2,0,1,2,1,4.938,1.084,0.808,1,4.67,2,0,0,37192
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_a3_e3_314_e1_1979,invalid,2,0.423,15 7,182,0,0,0.002,0,0.001,0.007,0.004,0.001,0.153,0.063,0.011,0.042,356,322,346,67,260,137,29,54,15,35.608,7.609,2.155,3,9.59,28,15,0,37216
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_a3_e3_314_e4_897,invalid,2,0.502,17 8,194,0,0.001,0.003,0,0.001,0.006,0.007,0.001,0.186,0.066,0.01,0.058,406,370,400,66,311,183,38,58,19,47.186,7.865,2.529,3,8.866,30,13,0,37200
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_1_e1_14612_e2_2653_e7_4370,valid,2,0.03,1,10,0,0,0,0,0,0,0,0,0.004,0.002,0,0.002,5,3,5,2,2,0,1,2,2,6.462,0.675,0.572,0,0.021,1,0,0,59840
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_all_e2_2924_e3_3946,invalid,1,0.06,3,27,0,0,0,0,0,0,0,0,0.012,0.007,0.001,0.007,13,3,10,1,4,0,1,7,4,5.301,1.438,1.249,2,6.041,6,2,0,37136
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_4_e3_3511,valid,3,0.098,6 3,60,0,0,0,0,0,0,0,0,0.027,0.016,0.002,0.013,58,41,50,9,35,10,11,11,6,13.806,2.019,1.225,1,5.355,13,8,0,37008
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_4_e3_3511_e2_1923,valid,4,0.163,10 8 5,92,0,0,0,0,0,0.001,0.001,0.001,0.055,0.026,0.003,0.02,127,111,121,10,103,57,17,19,8,17.969,2.803,1.433,2,6.414,13,6,0,37088
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_6_e2_3302,valid,4,0.167,11 8 5,98,0,0,0,0,0,0,0,0.001,0.055,0.02,0.003,0.022,164,149,161,29,121,78,13,21,8,16.549,2.975,1.094,1,5.036,12,6,0,34836
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_all_e3_1600_e1_667,invalid,1,0.054,2,23,0,0,0,0,0,0,0,0,0.009,0.007,0.001,0.006,9,1,7,0,3,0,1,5,3,5.107,1.313,1.139,2,6.034,5,1,0,41016
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_3_e2_2236_e2_1058,valid,2,0.029,2,16,0,0,0,0,0,0,0,0,0.006,0.003,0,0.002,9,5,8,2,4,0,1,4,3,4.918,0.819,0.691,1,4.468,2,0,0,35044
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e2_2799,valid,5,1.72,55 50 38 21,466,0.001,0.002,0.024,0,0.003,0.016,0.023,0.036,0.553,0.152,0.017,0.246,1433,1373,1424,394,975,688,85,140,28,106.61,11.116,2.818,1,8.069,57,31,0,57720
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_a3,valid,3,0.077,1 0,48,0,0,0,0,0,0,0,0,0.023,0.011,0.001,0.007,36,20,28,4,19,2,7,10,7,7.074,1.503,1.336,2,5.905,12,6,0,36988
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_8_e7_3752,valid,5,0.713,23 22 19 10,176,0,0,0.004,0,0.001,0.015,0.005,0.007,0.237,0.054,0.005,0.077,665,615,656,281,345,270,37,42,28,60.314,4.947,3.62,1,8.787,46,21,0,57840
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_4_e2_325,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,192272
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_1_e1_1092,invalid,1,0.034,0,12,0,0,0,0,0,0,0,0,0.005,0.004,0,0.004,3,1,4,1,1,0,1,1,2,4.646,0.813,0.898,0,0.021,1,0,0,37072
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_12_e2_1618_e1_6030,valid,5,0.575,11 7 5 3,191,0,0,0.002,0,0.001,0.005,0.003,0.005,0.163,0.073,0.004,0.089,496,421,441,98,325,231,36,43,12,55.369,5.067,1.864,3,10.562,71,59,0,61664
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_13_e7_2336_e3_3117,invalid,0,0.019,N/A,2,0,0,0,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59568
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_1b_e7_3191_e2_1864,invalid,0,0.012,N/A,2,0,0,0,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37136
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_2_e2_3183_e2_3580,valid,2,0.03,1,9,0,0,0,0,0,0,0,0,0.003,0.005,0,0.002,3,1,3,1,1,0,1,1,2,6.268,0.91,0.995,0,0.021,1,0,0,59880
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_1a_e2_284_e1_2924,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,206324
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e3_1540_e1_5048,valid,5,0.889,22 17 12 6,279,0,0.001,0.006,0,0.001,0.006,0.007,0.014,0.264,0.091,0.007,0.14,773,743,772,145,597,451,56,72,19,69.881,6.729,2.05,1,7.451,28,10,0,59580
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_all_e3_1600_e3_2055,invalid,1,0.074,4,34,0,0,0,0,0,0,0,0,0.017,0.009,0.001,0.009,21,9,18,4,9,1,3,8,7,7.533,1.507,1.469,2,6.11,7,2,0,37116
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_1b_e1_1139_e3_1839,invalid,1,0.021,0,7,0,0,0,0,0,0,0,0,0.002,0.003,0,0.002,0,0,1,0,0,0,0,0,0,0.021,0.021,0.021,0,0.021,0,0,0,36904
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_rt,valid,4,0.185,10 8 5,99,0,0,0,0,0,0,0.001,0.001,0.06,0.02,0.002,0.024,161,141,156,42,100,67,12,24,12,15.605,2.614,1.322,1,5.363,16,7,0,36948
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_11_e1_2450_e3_2330,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,134732
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_a3_e2_2086_e3_2542,valid,3,0.078,1 0,50,0,0,0,0,0,0,0,0,0.023,0.012,0.001,0.007,36,22,30,4,21,2,8,11,7,7.134,1.513,1.336,2,5.917,10,4,0,37148
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_1_e1_1092_e3_389,invalid,1,0.032,0,12,0,0,0,0,0,0,0,0,0.005,0.004,0,0.004,3,1,4,1,1,0,1,1,2,4.712,0.813,0.898,0,0.021,1,0,0,37056
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_all_e2_2924_e1_768,valid,2,0.061,5,30,0,0,0,0,0,0,0,0,0.014,0.008,0.001,0.006,18,6,14,3,6,0,2,9,6,6.449,1.525,1.387,2,6.196,7,2,0,41112
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_all,valid,2,0.049,4,24,0,0,0,0,0,0,0,0,0.01,0.006,0.001,0.004,13,3,9,1,4,0,1,7,4,5.232,1.438,1.249,2,6.034,6,2,0,39136
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_11_e1_2450_e7_5791,invalid,0,0.015,N/A,2,0,0,0,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59816
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all_e7_4065,invalid,0,0.015,N/A,2,0,0,0,0,0,0,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61864
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_5_e2_2884_e7_3594,valid,2,0.029,2,15,0,0,0,0,0,0,0,0,0.006,0.003,0,0.002,7,4,7,1,4,0,1,3,3,4.944,0.736,0.619,0,0.021,1,0,0,35088
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all2_e8_5504_e1_4719,invalid,0,0.017,N/A,2,0,0,0,0,0,0,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70160
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_9_e7_170_e3_3647,valid,2,0.022,1,10,0,0,0,0,0,0,0,0,0.004,0.002,0,0.001,5,3,5,2,2,0,1,2,2,5.113,0.779,0.681,0,0.021,1,0,0,35184
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all,valid,2,0.079,4,28,0,0,0,0,0,0,0,0,0.013,0.011,0.001,0.006,15,8,14,1,9,0,3,7,6,9.591,1.51,1.415,1,6.46,3,0,0,61896
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_7,valid,2,0.043,2,14,0,0,0,0,0,0,0,0,0.007,0.004,0,0.002,8,4,6,1,3,0,0,4,2,0.021,0.804,0.535,1,6.146,2,1,0,57792
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_1_e3_11891_e7_4569_e4_4881,valid,2,0.041,2,15,0,0,0,0,0,0,0,0,0.005,0.004,0,0.003,8,4,8,3,3,0,2,3,4,7.598,0.819,0.761,0,0.021,2,0,0,57872
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all_e2_6104_e2_3308,valid,2,0.091,5,32,0,0,0,0,0,0,0,0,0.016,0.009,0.001,0.006,20,10,17,1,11,1,2,9,6,8.104,1.669,1.413,1,6.895,6,2,0,61684
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_2_e2_1375_e1_418,valid,4,0.167,11 9 5,98,0,0,0,0,0,0,0.001,0.001,0.057,0.021,0.003,0.024,155,139,150,29,110,71,16,18,8,17.233,2.426,1.141,1,5.023,13,7,0,34964
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_a3_e2_2086_e1_3235,valid,3,0.077,1 0,48,0,0,0,0,0,0,0,0,0.022,0.011,0.001,0.007,36,20,28,4,19,2,7,10,7,7.09,1.503,1.336,2,5.917,12,6,0,39172
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_2_e7_25_e1_154,invalid,0,0.016,N/A,2,0,0,0,0,0,0,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59612
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_5,valid,4,0.24,11 8 5,93,0,0,0,0,0,0.001,0.001,0.001,0.058,0.027,0.002,0.033,133,125,133,8,115,76,19,15,7,20.767,2.378,1.078,1,6.54,6,0,0,57860
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_all_e3_1600_e4_2415,invalid,1,0.06,3,27,0,0,0,0,0,0,0,0,0.011,0.007,0.001,0.007,13,3,10,1,4,0,1,7,4,5.238,1.438,1.249,2,6.041,6,2,0,36916
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all_e2_6104_e3_2607,valid,2,0.076,4,22,0,0,0,0,0,0,0,0,0.011,0.011,0,0.005,13,5,10,2,4,0,1,7,4,6.846,1.51,1.223,1,6.705,4,2,0,61816
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_all_e2_2924_e2_1767,invalid,1,0.05,2,23,0,0,0,0,0,0,0,0,0.009,0.007,0.001,0.006,9,1,7,0,3,0,1,5,3,5.237,1.313,1.139,2,6.034,5,1,0,39204
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_12_e2_1618,valid,6,1.548,36 30 26 20 10,418,0,0.001,0.013,0,0.003,0.016,0.012,0.032,0.45,0.159,0.013,0.271,1198,1075,1118,264,812,583,77,100,23,110.101,9.37,2.697,4,11.702,117,94,0.001,57772
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_1,valid,2,0.029,1,11,0,0,0,0,0,0,0,0,0.004,0.002,0,0.002,5,3,5,1,3,0,1,2,2,6.356,0.675,0.572,0,0.021,1,0,0,57824
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_14_e2_3606,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,105944
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_3_e2_5343_e1_988,valid,2,0.049,2,15,0,0,0,0,0,0,0,0,0.006,0.007,0,0.004,8,4,7,2,4,0,1,3,2,6.642,1.28,1.02,1,6.69,2,0,0,59832
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_3_e1_2217_e3_1200,valid,6,0.609,28 25 22 19 8,241,0,0,0.003,0,0.001,0.007,0.004,0.007,0.215,0.059,0.006,0.105,554,530,552,43,480,375,56,40,12,55.904,4.796,1.516,1,5.479,21,11,0,37144
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all_e1_4022_e3_3628,valid,2,0.08,4,26,0,0,0,0,0,0,0,0,0.012,0.01,0.001,0.006,14,7,12,0,8,0,2,7,5,8.12,1.51,1.392,1,6.334,3,1,0,61888
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_8_e3_786_e7_4541,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,212404
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_2_e2_3183_e3_5972,valid,2,0.031,1,9,0,0,0,0,0,0,0,0,0.004,0.005,0,0.002,3,1,3,1,1,0,1,1,2,6.264,0.91,0.995,0,0.021,1,0,0,59752
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_1_e1_1092_e1_1486,invalid,1,0.029,0,12,0,0,0,0,0,0,0,0,0.004,0.003,0,0.003,3,1,4,1,1,0,1,1,2,4.646,0.813,0.898,0,0.021,1,0,0,36940
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_a3_e1_3233_e7_906,invalid,0,0.013,N/A,2,0,0,0,0,0,0,0,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37156
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_rt,valid,2,0.024,1,11,0,0,0,0,0,0,0,0,0.004,0.004,0,0.002,4,1,3,0,2,0,1,2,1,4.922,1.084,0.808,1,4.654,2,0,0,36940
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_all_e1_3406,invalid,1,0.058,3,27,0,0,0,0,0,0,0,0,0.012,0.007,0.001,0.007,13,3,10,1,4,0,1,7,4,5.238,1.438,1.249,2,6.041,6,2,0,36952
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_8_e2_1711_e2_2673,valid,2,0.022,1,11,0,0,0,0,0,0,0,0,0.003,0.002,0,0.002,4,0,2,0,1,0,0,2,1,0.021,0.652,0.494,2,5.404,3,0,0,34884
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_2_e2_3183_e1_2644,valid,2,0.03,1,7,0,0,0,0,0,0,0,0,0.003,0.004,0,0.001,1,0,1,0,0,0,0,1,1,0.021,0.91,0.91,0,0.021,0,0,0,59808
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_all_e3_1600_e5_84,invalid,1,0.049,2,23,0,0,0,0,0,0,0,0,0.009,0.006,0.001,0.006,9,1,7,0,3,0,1,5,3,5.17,1.313,1.139,2,6.095,5,1,0,37120
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_1,valid,2,0.02,1,7,0,0,0,0,0,0,0,0,0.003,0.003,0,0.001,1,0,1,0,0,0,0,1,1,0.021,0.813,0.813,0,0.021,0,0,0,36836
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e1_4312,valid,5,1.099,34 29 20 9,320,0,0.001,0.01,0,0.002,0.01,0.006,0.013,0.347,0.104,0.012,0.172,892,855,889,176,677,500,60,87,21,79.691,7.739,2.221,1,7.74,35,15,0,57560
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_5_e7_2017_e2_664,invalid,1,0.051,0,13,0,0,0,0,0,0,0,0,0.006,0.005,0,0.005,7,5,8,4,2,0,1,1,2,6.717,0.588,0.669,0,0.021,1,0,0,59656
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_luke_1b_e2_3049_e2_698,invalid,1,0.038,1,17,0,0,0,0,0,0,0,0,0.007,0.005,0,0.005,6,2,6,1,2,0,1,3,3,4.71,1.019,0.968,1,4.914,2,0,0,39224
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_13_e3_1418_e3_2761,valid,5,1.641,14 8 3 0,407,0,0.001,0.018,0.001,0.003,0.017,0.014,0.032,0.514,0.165,0.013,0.268,1320,1166,1215,294,878,659,84,104,34,117.673,10.392,3.574,4,13.108,148,115,0.001,57852
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_all2_e7_5406_e3_506,invalid,0,0.017,N/A,2,0,0,0,0,0,0,0,0,0.001,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72288
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_a3_e1_3233_e2_2392,valid,3,0.094,2 0,57,0,0,0,0,0,0,0,0,0.026,0.013,0.001,0.011,49,29,37,5,27,4,11,12,8,10.267,1.566,1.38,2,5.809,14,10,0,36992
